"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","N+","prev","mean_load","prevload","agent"
"818","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"ku_thy"
"819","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"ku_thy"
"820","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"ku_thy"
"821","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,0,0,NA,NA,"ku_thy"
"822","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"ku_thy"
"823","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"ku_thy"
"824","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"ku_thy"
"825","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,0,0,NA,NA,"ku_thy"
"826","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,0,0,NA,NA,"ku_thy"
"827","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,0,0,NA,NA,"ku_thy"
"828","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"ku_thy"
"829","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"ku_thy"
"830","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"ku_thy"
"831","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,0,0,NA,NA,"ku_thy"
"832","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,1,0.0714285714285714,3.807457735,0.271961266785714,"ku_thy"
"833","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,0,0,NA,NA,"ku_thy"
"834","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"ku_thy"
"835","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"ku_thy"
"836","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"ku_thy"
"837","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"ku_thy"
"838","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"lo_sal"
"839","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,1,0.5,1.246059151,0.6230295755,"lo_sal"
"840","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"lo_sal"
"841","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"lo_sal"
"842","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,1,0.0434782608695652,0.384154031,0.016702349173913,"lo_sal"
"843","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,3,0.75,1.24609981633333,0.93457486225,"lo_sal"
"844","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"lo_sal"
"845","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"lo_sal"
"846","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"lo_sal"
"847","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"lo_sal"
"848","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,4,0.0645161290322581,6.2566711895,0.403656205774194,"lo_sal"
"849","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,0,0,NA,NA,"lo_sal"
"850","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,23,0.0450980392156863,1.609836281,0.0726004597313726,"lo_sal"
"851","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,20,0.392156862745098,67.4490916363,26.450624171098,"lo_sal"
"852","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,6,0.0833333333333333,3.92617792583333,0.327181493819444,"lo_sal"
"853","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"lo_sal"
"854","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"lo_sal"
"855","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"lo_sal"
"856","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,1,0.0454545454545455,2.951388466,0.134154021181818,"lo_sal"
"857","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"lo_sal"
"858","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"lo_sal"
"859","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,1,0.125,0.971563887,0.121445485875,"lo_sal"
"860","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,1,0.0555555555555556,0.416508349,0.0231393527222222,"lo_sal"
"861","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"lo_sal"
"862","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"lo_sal"
"863","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"lo_sal"
"864","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"lo_sal"
"865","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,1,0.0666666666666667,0.822950054,0.0548633369333333,"lo_sal"
"866","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,4,0.5,23.822220294,11.911110147,"lo_sal"
"867","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,0,0,NA,NA,"lo_sal"
"868","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"lo_sal"
"869","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,2,0.0454545454545455,0.1942354495,0.00882888406818182,"lo_sal"
"870","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"lo_sal"
"871","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,0,0,NA,NA,"lo_sal"
"872","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"lo_sal"
"873","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"lo_sal"
"874","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"lo_sal"
"875","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"lo_sal"
"876","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,4,0.235294117647059,0.46573765625,0.109585330882353,"lo_sal"
"877","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,4,0.0227272727272727,7.462684066,0.169606456045455,"lo_sal"
"878","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,0,0,NA,NA,"lo_sal"
"879","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"lo_sal"
"880","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,6,0.0645161290322581,106.676842919667,6.88237696255914,"lo_sal"
"881","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,0,0,NA,NA,"lo_sal"
"882","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,2,0.142857142857143,1.1188467855,0.159835255071429,"lo_sal"
"883","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,4,0.571428571428571,1.7877791575,1.02158809,"lo_sal"
"884","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,0,0,NA,NA,"lo_sal"
"885","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"lo_sal"
"886","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,1,1,3.242622161,3.242622161,"lo_sal"
"887","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"lo_sal"
"888","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,11,0.458333333333333,31.9310639479091,14.635070976125,"lo_sal"
"889","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,0,0,NA,NA,"lo_sal"
"890","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"lo_sal"
"891","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"lo_sal"
"892","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"lo_sal"
"893","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,2,0.0444444444444444,0.866290622,0.0385018054222222,"lo_sal"
"894","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,6,0.461538461538462,3.89341921116667,1.79696271284615,"lo_sal"
"895","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,2,0.0625,46.858703176,2.9286689485,"lo_sal"
"896","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"lo_sal"
"897","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"lo_sal"
"898","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"lo_sal"
"899","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"lo_sal"
"900","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,3,0.2,3379.326844135,675.865368827,"lo_sal"
"901","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"lo_sal"
"902","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,2,0.0526315789473684,2.024200499,0.106536868368421,"lo_sal"
"903","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,11,0.069620253164557,6.42106877472727,0.447036433683544,"lo_sal"
"904","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,0,0,NA,NA,"lo_sal"
"905","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"lo_sal"
"906","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"lo_sal"
"907","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"lo_sal"
"908","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"lo_sal"
"909","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"lo_sal"
"910","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,0,0,NA,NA,"lo_sal"
"911","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"lo_sal"
"912","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,2,1,11.553964185,11.553964185,"lo_sal"
"913","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,2,0.25,7.9400560195,1.985014004875,"lo_sal"
"914","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,0,0,NA,NA,"lo_sal"
"915","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"lo_sal"
"916","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"lo_sal"
"917","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,1,0.166666666666667,0.298702982,0.0497838303333333,"lo_sal"
"918","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,0,0,NA,NA,"lo_sal"
"919","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,3,0.0810810810810811,0.650183190666667,0.052717556,"lo_sal"
"920","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,2,0.0476190476190476,46.7015878035,2.2238851335,"lo_sal"
"921","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"lo_sal"
"922","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"lo_sal"
"923","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"lo_sal"
"924","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,3,0.09375,1.51630004766667,0.14215312946875,"lo_sal"
"925","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,1,0.0714285714285714,1.234196503,0.0881568930714286,"lo_sal"
"926","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,0,0,NA,NA,"lo_sal"
"927","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"lo_sal"
"928","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"lo_sal"
"929","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"lo_sal"
"930","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"lo_sal"
"931","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,1,0.25,7468.210321,1867.05258025,"my_arc"
"932","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"my_arc"
"933","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,2,0.4,43918.153919555,17567.261567822,"my_arc"
"934","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,1,1,82.03784482,82.03784482,"my_arc"
"935","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,17,0.739130434782609,3205.29225292006,2369.12905650613,"my_arc"
"936","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,2,0.5,2.6739427105,1.33697135525,"my_arc"
"937","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,13,0.764705882352941,10467.2288792305,8004.35149588212,"my_arc"
"938","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,6,0.857142857142857,214244.711629135,183638.324253544,"my_arc"
"939","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,1,1,2203.627373,2203.627373,"my_arc"
"940","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,14,0.933333333333333,337754.71177293,315237.730988068,"my_arc"
"941","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,47,0.758064516129032,369332.175985002,279977.617278953,"my_arc"
"942","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,19,0.863636363636364,125224.994806642,108148.859151191,"my_arc"
"943","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,442,0.866666666666667,91582.7857582698,79371.7476571672,"my_arc"
"944","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,32,0.627450980392157,455648.068718149,285896.827430996,"my_arc"
"945","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,67,0.930555555555556,91551.9543692419,85194.1797602667,"my_arc"
"946","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,20,1,1324703.07235756,1324703.07235756,"my_arc"
"947","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,1,1,2.702841765,2.702841765,"my_arc"
"948","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,3,1,149946.507546606,149946.507546606,"my_arc"
"949","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,11,0.5,156882.9472685,78441.4736342499,"my_arc"
"950","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,1,1,225.5343764,225.5343764,"my_arc"
"951","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"my_arc"
"952","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,3,0.375,129.29741046,48.4865289225,"my_arc"
"953","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,8,0.444444444444444,23533.4289469835,10459.3017542149,"my_arc"
"954","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,1,1,13534.53922,13534.53922,"my_arc"
"955","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"my_arc"
"956","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,1,1,6.644451954,6.644451954,"my_arc"
"957","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"my_arc"
"958","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,11,0.733333333333333,431.055120091273,316.107088066933,"my_arc"
"959","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,1,0.125,50.81710176,6.35213772,"my_arc"
"960","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,2,0.4,95.638517681,38.2554070724,"my_arc"
"961","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"my_arc"
"962","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,41,0.931818181818182,564772.926989463,526265.681967454,"my_arc"
"963","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,4,0.5,58673.9810602845,29336.9905301423,"my_arc"
"964","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,3,0.75,6242.59394985333,4681.94546239,"my_arc"
"965","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"my_arc"
"966","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,4,0.8,316549.532449086,253239.625959269,"my_arc"
"967","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,2,0.4,41.00424095,16.40169638,"my_arc"
"968","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,3,0.75,1631.16089644333,1223.3706723325,"my_arc"
"969","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,10,0.588235294117647,159465.400194213,93803.1765848311,"my_arc"
"970","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,84,0.477272727272727,10194.2092601869,4865.41805599828,"my_arc"
"971","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,21,0.724137931034483,26564.6627929203,19236.479953494,"my_arc"
"972","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"my_arc"
"973","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,34,0.365591397849462,2864.10656950971,1047.09272433688,"my_arc"
"974","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,42,0.552631578947368,761989.396018859,421099.403063054,"my_arc"
"975","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,5,0.357142857142857,171346.358814041,61195.1281478718,"my_arc"
"976","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,2,0.285714285714286,46.7305469475,13.3515848421429,"my_arc"
"977","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,1,0.1,4.072738732,0.4072738732,"my_arc"
"978","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,1,0.333333333333333,7.105943232,2.368647744,"my_arc"
"979","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,1,1,32.04077742,32.04077742,"my_arc"
"980","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,2,0.666666666666667,876.745684455,584.49712297,"my_arc"
"981","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,10,0.416666666666667,5407.6437937119,2253.18491404663,"my_arc"
"982","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,6,0.857142857142857,12999.3586872902,11142.3074462487,"my_arc"
"983","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,2,0.4,708.8379758965,283.5351903586,"my_arc"
"984","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"my_arc"
"985","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,1,1,11.60858377,11.60858377,"my_arc"
"986","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,29,0.644444444444444,21357.9258826119,13763.9966799054,"my_arc"
"987","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,5,0.384615384615385,529.733265229,203.743563549615,"my_arc"
"988","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,6,0.1875,1465.28627402333,274.741176379375,"my_arc"
"989","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,1,1,1262.897065,1262.897065,"my_arc"
"990","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"my_arc"
"991","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,1,1,1407451.761,1407451.761,"my_arc"
"992","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,3,0.6,531901.8922,319141.13532,"my_arc"
"993","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,14,0.933333333333333,1019780.47580614,951795.1107524,"my_arc"
"994","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,12,0.923076923076923,207449.33324225,191491.692223615,"my_arc"
"995","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,36,0.947368421052632,161675.261957316,153166.037643774,"my_arc"
"996","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,139,0.879746835443038,215063.957906749,189201.836386317,"my_arc"
"997","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,28,0.875,1065895.92626278,932658.935479937,"my_arc"
"998","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,1,1,41.65312007,41.65312007,"my_arc"
"999","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,1,1,59444.29181,59444.29181,"my_arc"
"1000","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"my_arc"
"1001","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"my_arc"
"1002","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,2,1,186.29422271,186.29422271,"my_arc"
"1003","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,10,0.5,561.1588183457,280.57940917285,"my_arc"
"1004","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,3,0.6,145751.679398933,87451.00763936,"my_arc"
"1005","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,1,0.5,90.11069015,45.055345075,"my_arc"
"1006","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,1,0.125,361.2672772,45.15840965,"my_arc"
"1007","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,6,0.5,301412.679251863,150706.339625932,"my_arc"
"1008","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"my_arc"
"1009","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"my_arc"
"1010","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,2,0.333333333333333,359775.593835,119925.197945,"my_arc"
"1011","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,9,0.375,93.8161976912222,35.1810741342083,"my_arc"
"1012","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,24,0.648648648648649,227.621573123,147.646425809514,"my_arc"
"1013","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,7,0.166666666666667,1191.42389129086,198.570648548476,"my_arc"
"1014","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,1,0.333333333333333,2904.587083,968.195694333333,"my_arc"
"1015","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"my_arc"
"1016","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,1,1,2025.341085,2025.341085,"my_arc"
"1017","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,19,0.59375,8371.336773833,4970.48120946334,"my_arc"
"1018","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,7,0.5,1401.11289471514,700.556447357571,"my_arc"
"1019","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,1,0.0833333333333333,321.5734491,26.797787425,"my_arc"
"1020","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,1,1,5.770688695,5.770688695,"my_arc"
"1021","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,1,0.333333333333333,529961.718,176653.906,"my_arc"
"1022","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,1,1,25.54777261,25.54777261,"my_arc"
"1023","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,2,0.5,239270.88715,119635.443575,"my_arc"
"1024","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,1,0.25,3.381971104,0.845492776,"pa_kab"
"1025","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"pa_kab"
"1026","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,1,0.2,41.608354,8.3216708,"pa_kab"
"1027","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"pa_kab"
"1028","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,9,0.391304347826087,74.2387702986667,29.0499535951304,"pa_kab"
"1029","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,1,0.25,1.657891742,0.4144729355,"pa_kab"
"1030","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,4,0.235294117647059,34.26111596275,8.06143905005882,"pa_kab"
"1031","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,3,0.428571428571429,34.5127968983333,14.7911986707143,"pa_kab"
"1032","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"pa_kab"
"1033","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,1,0.0666666666666667,7.3434111,0.48956074,"pa_kab"
"1034","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,7,0.112903225806452,151.115417825571,17.0614181415968,"pa_kab"
"1035","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,3,0.136363636363636,23.8734309003333,3.25546785004545,"pa_kab"
"1036","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,212,0.415686274509804,70.8690394656038,29.4592869935451,"pa_kab"
"1037","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,12,0.235294117647059,43.7609606538333,10.2966966244314,"pa_kab"
"1038","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,5,0.0694444444444444,5.7095883456,0.396499190666667,"pa_kab"
"1039","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"pa_kab"
"1040","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"pa_kab"
"1041","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"pa_kab"
"1042","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,3,0.136363636363636,48.909045717,6.66941532504545,"pa_kab"
"1043","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"pa_kab"
